date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,windowcenter,trialduration,trialtimeout,blocktimeout,response,correct,latency,inwindow
80918,17:22:27,320555493,743970945,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,q,1,3156,0
80918,17:22:27,320555493,743970945,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,q,1,1859,0
80918,17:22:27,320555493,743970945,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,q,1,1404,0
80918,11:48:44,39586963,347524095,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,57bedd51eb2a5400013425c4,1,17725,0
80918,11:48:44,39586963,347524095,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,55,1,4206,0
80918,11:48:44,39586963,347524095,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,8382,0
80918,09:16:06,288208,77268698,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,57268a30f2a83f000f6b02eb,1,7496,0
80918,09:16:06,288208,77268698,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,35,1,2218,0
80918,09:16:06,288208,77268698,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,2998,0
80918,12:26:47,173822310,408892577,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5a2e4e2f443c10000121161c,1,4158,0
80918,12:26:47,173822310,408892577,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,27,1,3385,0
80918,12:26:47,173822310,408892577,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,4675,0
80918,12:33:01,975290723,210361004,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5aa61dd36475f90001a05dcf,1,10103,0
80918,12:33:01,975290723,210361004,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,45,1,2913,0
80918,12:33:01,975290723,210361004,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,3962,0
80918,12:36:08,789152872,24223154,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5add1f44dee8590001b02da0,1,5913,0
80918,12:36:08,789152872,24223154,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,23,1,3223,0
80918,12:36:08,789152872,24223154,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Cis Female,1,9264,0
80918,12:35:22,124658429,359728694,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,57c66e67610224000120a556,1,9314,0
80918,12:35:22,124658429,359728694,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,36,1,3127,0
80918,12:35:22,124658429,359728694,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,3337,0
80918,12:35:17,598884680,833954947,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5ade7f8fcd58990001e49a59,1,27645,0
80918,12:35:17,598884680,833954947,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,28,1,3215,0
80918,12:35:17,598884680,833954947,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,1674,0
80918,11:38:38,61413571,880653715,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,57ddcb45c3e5930001446949,1,4222,0
80918,11:38:38,61413571,880653715,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,32,1,2237,0
80918,11:38:38,61413571,880653715,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,woman,1,2849,0
80918,12:45:40,763841809,418702875,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5a13e58baac54e00011ac832,1,5649,0
80918,12:45:40,763841809,418702875,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,34,1,3199,0
80918,12:45:40,763841809,418702875,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,5453,0
80918,11:50:13,741409424,376635527,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5ac4c730f69e940001d977e1,1,6001,0
80918,11:50:13,741409424,376635527,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,24 ,1,5499,0
80918,11:50:13,741409424,376635527,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,3799,0
80918,09:50:58,44712698,675918708,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5a53443df6c5170001948b40,1,9235,0
80918,09:50:58,44712698,675918708,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,39,1,4959,0
80918,09:50:58,44712698,675918708,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,7185,0
80918,12:50:58,783047680,956349113,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,58be162d2e4dc0000164b12c,1,57202,0
80918,12:50:58,783047680,956349113,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,35,1,3373,0
80918,12:50:58,783047680,956349113,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Female,1,6569,0
80918,11:54:40,667910883,72372970,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,582383e997b5100001b9bb09,1,3829,0
80918,11:54:40,667910883,72372970,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,32,1,3373,0
80918,11:54:40,667910883,72372970,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,male,1,1858,0
80918,11:54:58,822976059,73938476,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,57e7fa1d6598aa0001993a6b,1,10791,0
80918,11:54:58,822976059,73938476,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,22,1,1899,0
80918,11:54:58,822976059,73938476,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,Male,1,2773,0
80918,12:55:59,60950759,37441758,4.0.10.0,1,1,demographics,ProlificCode,0,0,0,0,0,0,5a03d20a7ecfc50001be0a7a,1,13081,0
80918,12:55:59,60950759,37441758,4.0.10.0,1,2,demographics,age,0,0,0,0,0,0,33,1,3298,0
80918,12:55:59,60950759,37441758,4.0.10.0,1,3,demographics,gender,0,0,0,0,0,0,female,1,3693,0
