"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","1","end_of_study_questions_ufirst","politics","0","0","0","0","0","0","somewhat republican","1","3658","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","2","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","less than half","1","3045","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","3","end_of_study_questions_ufirst","demand","0","0","0","0","0","0","I'm not sure or don't know why I responded the way I did","1","2664","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","4","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","less than half","1","1940","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","5","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","less than half","1","1664","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","6","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","less than half","1","2138","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","2194","0"
"081218","13:54:39","588388575","916135171","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","2194","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","1","end_of_study_questions_ufirst","politics","0","0","0","0","0","0","very republican","1","6801","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","2","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","most","1","10553","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","3","end_of_study_questions_ufirst","demand","0","0","0","0","0","0","My responses were based on what I thought the researcher wanted me to say","1","4045","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","4","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","most","1","5795","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","5","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","most","1","5126","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","6","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","most","1","4454","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","9043","0"
"081218","05:50:44","931740965","153835479","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","9043","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","1","end_of_study_questions_ufirst","politics","0","0","0","0","0","0","somewhat republican","1","6637","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","2","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","all","1","20078","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","3","end_of_study_questions_ufirst","demand","0","0","0","0","0","0","My responses were genuinely based on whether I was influenced or not","1","17096","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","4","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","more than half","1","7876","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","5","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","most","1","8033","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","6","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","less than half","1","10391","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","23897","0"
"081218","08:55:44","330444574","648364945","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","23897","0"
"081218","08:09:37","186391270","920361217","4.0.10.0","1","1","end_of_study_questions_ufirst","politics","0","0","0","0","0","0","very republican","1","6908","0"
"081218","08:09:37","186391270","920361217","4.0.10.0","1","2","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","all","1","12584","0"
