date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_obama.totalpercentcorrect,trial.prime_trump.totalpercentcorrect,influenced,trump_prime,obama_prime,pol_amp_effect,negative_prime,positive_prime,normed_amp_effect,awareness,demand_pn,demand_to,influence_general_pn,influence_general_to,intentionality_pn,intentionality_to,politics,self_exclusion_1,self_exclusion_1other,unintentionality_pn,unintentionality_to,influence_rate_pol,influence_rate_norm,party
100918,14:30:06,462350836,test,2,1,2,1,1,1,518,100,0,0,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,4,3,61,0,76,50,0,0,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,6,5,51,0,476,50,0,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,8,2,38,1,424,50,50,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,10,4,32,0,313,50,33,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,12,1,20,0,612,33,33,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,14,2,7,1,1960,50,33,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,16,5,54,1,36,60,33,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,18,4,62,0,259,50,33,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,20,5,65,0,236,50,25,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,22,6,48,0,596,50,20,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,24,3,11,0,75,50,16,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,26,1,14,1,1202,50,28,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,28,6,64,1,1088,57,28,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,30,6,57,0,706,50,28,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,32,3,3,0,436,44,28,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,34,2,59,1,151,44,37,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,36,6,71,1,517,44,44,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,38,5,60,1,346,44,50,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,40,1,49,0,328,44,45,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,42,2,45,1,91,50,45,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,0,44,3,67,1,1549,50,50,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
100918,14:30:06,462350836,test,2,1,46,5,10,1,443,54,50,1,0.5,0.6111111111111112,0.11111111111111116,0.5,0.6388888888888888,0.13888888888888884,most,My responses were based on what I thought the researcher wanted me to say,My responses were based on what I thought the researcher wanted me to say,a few,a few,I don't know,less than half,a little democratic,"Yes, use my data",,I don't know,none,0.3194444444444444,0.041666666666666664,1
