"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","none","1","6943","0"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","none","1","2455","0"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","none","1","2947","0"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","none","1","3009","0"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","No, exclude my data (please specify why):","1","4438","0"
"031419","15:29:13","58832022","870500023","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","hk","1","4438","0"
"031419","15:54:20","464455574","898951393","4.0.10.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","","1","2718","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","less than half","1","27089","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","less than half","1","5231","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","less than half","1","4624","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","none","1","5209","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","8367","0"
"031519","12:25:05","502381355","512611727","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","8367","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","0","0","all","1","12153","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","0","0","a few","1","6876","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","0","0","none","1","6800","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","0","0","a few","1","4817","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","26429","0"
"031519","23:35:12","127219859","144535166","4.0.10.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","0","0","","1","26429","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","all","1","23799","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","0","0","none","1","8350","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","0","0","none","1","12116","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","0","0","none","1","7014","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","8564","0"
"031519","12:53:01","807491352","438458371","4.0.10.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","8564","0"
