"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","1","end_of_study_questions_ifirst","politics","0","0","0","0","0","0","neither/moderate","1","4315","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","2","end_of_study_questions_ifirst","awareness","0","0","0","0","0","0","all","1","8531","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","3","end_of_study_questions_ifirst","demand_to","0","0","0","0","0","0","I'm not sure or don't know why I responded the way I did","1","10840","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","3","end_of_study_questions_ifirst","demand_pn","0","0","0","0","0","0","I'm not sure or don't know why I responded the way I did","1","10840","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","4","end_of_study_questions_ifirst","influence_general_to","0","0","0","0","0","0","less than half","1","5286","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","4","end_of_study_questions_ifirst","influence_general_pn","0","0","0","0","0","0","about half","1","5286","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","5","end_of_study_questions_ifirst","intentionality_to","0","0","0","0","0","0","about half","1","3267","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","5","end_of_study_questions_ifirst","intentionality_pn","0","0","0","0","0","0","about half","1","3267","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","6","end_of_study_questions_ifirst","unintentionality_to","0","0","0","0","0","0","less than half","1","5165","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","6","end_of_study_questions_ifirst","unintentionality_pn","0","0","0","0","0","0","less than half","1","5165","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","7","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","2710","0"
"082818","18:11:16","729275041","863380132","4.0.10.0","1","7","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","0","0","","1","2710","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","1","end_of_study_questions_ufirst","politics","0","0","0","0","0","0","somewhat republican","1","10272","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","2","end_of_study_questions_ufirst","awareness","0","0","0","0","0","0","all","1","14556","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","3","end_of_study_questions_ufirst","demand_to","0","0","0","0","0","0","My responses were genuinely based on whether I was influenced or not","1","14581","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","3","end_of_study_questions_ufirst","demand_pn","0","0","0","0","0","0","My responses were genuinely based on whether I was influenced or not","1","14581","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","4","end_of_study_questions_ufirst","influence_general_to","0","0","0","0","0","0","all","1","14235","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","4","end_of_study_questions_ufirst","influence_general_pn","0","0","0","0","0","0","all","1","14235","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","5","end_of_study_questions_ufirst","unintentionality_to","0","0","0","0","0","0","all","1","13113","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","5","end_of_study_questions_ufirst","unintentionality_pn","0","0","0","0","0","0","all","1","13113","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","6","end_of_study_questions_ufirst","intentionality_to","0","0","0","0","0","0","none","1","9432","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","6","end_of_study_questions_ufirst","intentionality_pn","0","0","0","0","0","0","none","1","9432","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","0","0","Yes, use my data","1","4048","0"
"082818","12:59:11","63971932","58961423","4.0.10.0","1","7","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","0","0","","1","4048","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","1","end_of_study_questions_ifirst","politics","0","0","0","0","0","0","very republican","1","4067","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","2","end_of_study_questions_ifirst","awareness","0","0","0","0","0","0","most","1","11285","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","3","end_of_study_questions_ifirst","demand_to","0","0","0","0","0","0","My responses were based on what I thought the researcher wanted me to say","1","10985","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","3","end_of_study_questions_ifirst","demand_pn","0","0","0","0","0","0","My responses were based on what I thought the researcher wanted me to say","1","10985","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","4","end_of_study_questions_ifirst","influence_general_to","0","0","0","0","0","0","more than half","1","6586","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","4","end_of_study_questions_ifirst","influence_general_pn","0","0","0","0","0","0","most","1","6586","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","5","end_of_study_questions_ifirst","intentionality_to","0","0","0","0","0","0","more than half","1","3861","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","5","end_of_study_questions_ifirst","intentionality_pn","0","0","0","0","0","0","more than half","1","3861","0"
"082818","10:02:36","333883636","803829398","4.0.10.0","1","6","end_of_study_questions_ifirst","unintentionality_to","0","0","0","0","0","0","more than half","1","3588","0"
